# Time          1.0000E+03
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    9.7940254E+00   -9.7141531E+00   -2.3172169E+00   -4.7755257E+00   -1.5720628E+00   -2.9179750E+00   -4.2636997E+00   -1.5696447E+00   -7.9999999E+00    7.9156970E-02    1.9202659E-09   -2.6888555E+00   -4.4646327E+00
    6.0000000E-03    1.0264260E+01   -1.0184393E+01   -2.3053026E+00   -4.2987547E+00   -1.5723311E+00   -2.9182284E+00   -4.2638928E+00   -1.5699063E+00   -7.9999999E+00    7.9108476E-02    5.7068987E-09   -2.6888573E+00   -3.9944100E+00
    1.0000000E-02    1.0484520E+01   -1.0404658E+01   -2.2937202E+00   -4.0771854E+00   -1.5725992E+00   -2.9184816E+00   -4.2640867E+00   -1.5701678E+00   -7.9999999E+00    7.9060035E-02    9.4403805E-09   -2.6888592E+00   -3.7741623E+00
    1.4000000E-02    1.0629823E+01   -1.0549966E+01   -2.2824522E+00   -3.9313267E+00   -1.5728671E+00   -2.9187347E+00   -4.2642814E+00   -1.5704291E+00   -7.9999999E+00    7.9011647E-02    1.3121430E-08   -2.6888609E+00   -3.6288713E+00
    1.8000000E-02    1.0738398E+01   -1.0658546E+01   -2.2714822E+00   -3.8224482E+00   -1.5731349E+00   -2.9189877E+00   -4.2644768E+00   -1.5706903E+00   -7.9999999E+00    7.8963312E-02    1.6750757E-08   -2.6888627E+00   -3.5203085E+00
    2.2000000E-02    1.0825094E+01   -1.0745248E+01   -2.2607952E+00   -3.7355626E+00   -1.5734025E+00   -2.9192404E+00   -4.2646729E+00   -1.5709513E+00   -7.9999999E+00    7.8915029E-02    2.0329060E-08   -2.6888645E+00   -3.4336239E+00
    2.6000000E-02    1.0897254E+01   -1.0817413E+01   -2.2503774E+00   -3.6632757E+00   -1.5736700E+00   -2.9194931E+00   -4.2648697E+00   -1.5712122E+00   -7.9999999E+00    7.8866800E-02    2.3857031E-08   -2.6888662E+00   -3.3614762E+00
    3.0000000E-02    1.0959048E+01   -1.0879212E+01   -2.2402157E+00   -3.6013911E+00   -1.5739373E+00   -2.9197455E+00   -4.2650671E+00   -1.5714729E+00   -7.9999999E+00    7.8818624E-02    2.7335350E-08   -2.6888679E+00   -3.2996937E+00
    3.4000000E-02    1.1013077E+01   -1.0933246E+01   -2.2302983E+00   -3.5472965E+00   -1.5742045E+00   -2.9199979E+00   -4.2652653E+00   -1.5717334E+00   -7.9999999E+00    7.8770500E-02    3.0764690E-08   -2.6888696E+00   -3.2456773E+00
    3.8000000E-02    1.1061069E+01   -1.0981243E+01   -2.2206139E+00   -3.4992548E+00   -1.5744714E+00   -2.9202500E+00   -4.2654641E+00   -1.5719938E+00   -7.9999999E+00    7.8722430E-02    3.4145713E-08   -2.6888712E+00   -3.1976972E+00
    4.2000000E-02    1.1104234E+01   -1.1024413E+01   -2.2111522E+00   -3.4560519E+00   -1.5747383E+00   -2.9205021E+00   -4.2656636E+00   -1.5722540E+00   -7.9999999E+00    7.8674412E-02    3.7479074E-08   -2.6888728E+00   -3.1545443E+00
    4.6000000E-02    1.1143450E+01   -1.1063635E+01   -2.2019033E+00   -3.4168062E+00   -1.5750049E+00   -2.9207539E+00   -4.2658638E+00   -1.5725141E+00   -7.9999999E+00    7.8626448E-02    4.0765420E-08   -2.6888745E+00   -3.1153397E+00
    5.0000000E-02    1.1179377E+01   -1.1099566E+01   -2.1928581E+00   -3.3808567E+00   -1.5752714E+00   -2.9210056E+00   -4.2660646E+00   -1.5727740E+00   -7.9999999E+00    7.8578536E-02    4.4005386E-08   -2.6888760E+00   -3.0794250E+00
    5.4000000E-02    1.1212520E+01   -1.1132715E+01   -2.1840081E+00   -3.3476957E+00   -1.5755378E+00   -2.9212572E+00   -4.2662659E+00   -1.5730337E+00   -7.9999999E+00    7.8530677E-02    4.7199603E-08   -2.6888776E+00   -3.0462935E+00
    5.8000000E-02    1.1243278E+01   -1.1163478E+01   -2.1753453E+00   -3.3169243E+00   -1.5758040E+00   -2.9215085E+00   -4.2664680E+00   -1.5732933E+00   -7.9999999E+00    7.8482871E-02    5.0348690E-08   -2.6888791E+00   -3.0155475E+00
    6.2000000E-02    1.1271969E+01   -1.1192174E+01   -2.1668621E+00   -3.2882233E+00   -1.5760700E+00   -2.9217598E+00   -4.2666706E+00   -1.5735527E+00   -7.9999999E+00    7.8435118E-02    5.3453259E-08   -2.6888807E+00   -2.9868687E+00
    6.6000000E-02    1.1298851E+01   -1.1219061E+01   -2.1585515E+00   -3.2613339E+00   -1.5763359E+00   -2.9220108E+00   -4.2668738E+00   -1.5738119E+00   -7.9999999E+00    7.8387418E-02    5.6513914E-08   -2.6888821E+00   -2.9599988E+00
    7.0000000E-02    1.1324136E+01   -1.1244352E+01   -2.1504068E+00   -3.2360426E+00   -1.5766016E+00   -2.9222618E+00   -4.2670776E+00   -1.5740710E+00   -7.9999999E+00    7.8339770E-02    5.9531252E-08   -2.6888836E+00   -2.9347247E+00
    7.4000000E-02    1.1348004E+01   -1.1268224E+01   -2.1424216E+00   -3.2121718E+00   -1.5768671E+00   -2.9225125E+00   -4.2672820E+00   -1.5743300E+00   -7.9999999E+00    7.8292176E-02    6.2505861E-08   -2.6888851E+00   -2.9108693E+00
    7.8000000E-02    1.1370602E+01   -1.1290827E+01   -2.1345901E+00   -3.1895719E+00   -1.5771325E+00   -2.9227631E+00   -4.2674869E+00   -1.5745887E+00   -7.9999999E+00    7.8244634E-02    6.5438320E-08   -2.6888865E+00   -2.8882832E+00
    8.2000000E-02    1.1392057E+01   -1.1312288E+01   -2.1269067E+00   -3.1681156E+00   -1.5773977E+00   -2.9230136E+00   -4.2676924E+00   -1.5748473E+00   -7.9999999E+00    7.8197145E-02    6.8329202E-08   -2.6888879E+00   -2.8668394E+00
    8.6000000E-02    1.1412479E+01   -1.1332715E+01   -2.1193659E+00   -3.1476940E+00   -1.5776627E+00   -2.9232639E+00   -4.2678984E+00   -1.5751058E+00   -7.9999999E+00    7.8149708E-02    7.1179071E-08   -2.6888893E+00   -2.8464291E+00
    9.0000000E-02    1.1431962E+01   -1.1352203E+01   -2.1119628E+00   -3.1282130E+00   -1.5779276E+00   -2.9235140E+00   -4.2681050E+00   -1.5753641E+00   -7.9999999E+00    7.8102325E-02    7.3988487E-08   -2.6888907E+00   -2.8269584E+00
    9.4000000E-02    1.1450586E+01   -1.1370832E+01   -2.1046926E+00   -3.1095908E+00   -1.5781923E+00   -2.9237640E+00   -4.2683121E+00   -1.5756222E+00   -7.9999999E+00    7.8054994E-02    7.6757997E-08   -2.6888920E+00   -2.8083456E+00
    9.8000000E-02    1.1468425E+01   -1.1388676E+01   -2.0975508E+00   -3.0917557E+00   -1.5784569E+00   -2.9240138E+00   -4.2685197E+00   -1.5758801E+00   -7.9999999E+00    7.8007716E-02    7.9488146E-08   -2.6888934E+00   -2.7905192E+00
