# Time          7.5000E+01
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -7.5489802E-05    4.8994394E-03    3.7359838E-05    2.6777779E-02    1.2074310E-03    5.4467344E-05    2.6927289E-02    1.0000000E-08    1.1998506E+00    1.0000000E+00    2.0471256E-03
    6.0000000E-03   -2.2484833E-04    5.1981564E-03    1.1203910E-04    2.6741177E-02    1.2058218E-03    5.4401948E-05    2.6890886E-02    1.0000000E-08    1.1995518E+00    1.0000000E+00    2.0471171E-03
    1.0000000E-02   -3.7412656E-04    5.4967129E-03    1.8667822E-04    2.6704595E-02    1.2042134E-03    5.4336467E-05    2.6854503E-02    1.0000000E-08    1.1992533E+00    1.0000000E+00    2.0471086E-03
    1.4000000E-02   -5.2332425E-04    5.7951082E-03    2.6127706E-04    2.6668033E-02    1.2026058E-03    5.4270906E-05    2.6818139E-02    1.0000000E-08    1.1989549E+00    1.0000000E+00    2.0471003E-03
    1.8000000E-02   -6.7244115E-04    6.0933420E-03    3.3583551E-04    2.6631491E-02    1.2009990E-03    5.4205263E-05    2.6781795E-02    1.0000000E-08    1.1986567E+00    1.0000000E+00    2.0470921E-03
    2.2000000E-02   -8.2147701E-04    6.3914138E-03    4.1035344E-04    2.6594969E-02    1.1993931E-03    5.4139543E-05    2.6745470E-02    1.0000000E-08    1.1983586E+00    1.0000000E+00    2.0470840E-03
    2.6000000E-02   -9.7043160E-04    6.6893230E-03    4.8483074E-04    2.6558468E-02    1.1977881E-03    5.4073746E-05    2.6709166E-02    1.0000000E-08    1.1980607E+00    1.0000001E+00    2.0470760E-03
    3.0000000E-02   -1.1193047E-03    6.9870691E-03    5.5926727E-04    2.6521986E-02    1.1961839E-03    5.4007873E-05    2.6672881E-02    1.0000000E-08    1.1977629E+00    1.0000001E+00    2.0470681E-03
    3.4000000E-02   -1.2680960E-03    7.2846517E-03    6.3366292E-04    2.6485525E-02    1.1945805E-03    5.3941927E-05    2.6636616E-02    1.0000000E-08    1.1974653E+00    1.0000001E+00    2.0470604E-03
    3.8000000E-02   -1.4168052E-03    7.5820702E-03    7.0801755E-04    2.6449084E-02    1.1929780E-03    5.3875909E-05    2.6600371E-02    1.0000000E-08    1.1971679E+00    1.0000001E+00    2.0470527E-03
    4.2000000E-02   -1.5654322E-03    7.8793242E-03    7.8233106E-04    2.6412664E-02    1.1913764E-03    5.3809821E-05    2.6564145E-02    1.0000000E-08    1.1968707E+00    1.0000001E+00    2.0470452E-03
    4.6000000E-02   -1.7139767E-03    8.1764132E-03    8.5660331E-04    2.6376263E-02    1.1897756E-03    5.3743664E-05    2.6527940E-02    1.0000000E-08    1.1965736E+00    1.0000001E+00    2.0470378E-03
    5.0000000E-02   -1.8624385E-03    8.4733367E-03    9.3083418E-04    2.6339884E-02    1.1881757E-03    5.3677440E-05    2.6491755E-02    1.0000000E-08    1.1962767E+00    1.0000001E+00    2.0470304E-03
    5.4000000E-02   -2.0108172E-03    8.7700942E-03    1.0050236E-03    2.6303525E-02    1.1865766E-03    5.3611150E-05    2.6455590E-02    1.0000000E-08    1.1959799E+00    1.0000001E+00    2.0470232E-03
    5.8000000E-02   -2.1591127E-03    9.0666852E-03    1.0791713E-03    2.6267186E-02    1.1849784E-03    5.3544796E-05    2.6419445E-02    1.0000000E-08    1.1956833E+00    1.0000001E+00    2.0470161E-03
    6.2000000E-02   -2.3073247E-03    9.3631092E-03    1.1532773E-03    2.6230869E-02    1.1833811E-03    5.3478380E-05    2.6383321E-02    1.0000000E-08    1.1953869E+00    1.0000001E+00    2.0470091E-03
    6.6000000E-02   -2.4554530E-03    9.6593657E-03    1.2273414E-03    2.6194572E-02    1.1817846E-03    5.3411902E-05    2.6347217E-02    1.0000000E-08    1.1950906E+00    1.0000001E+00    2.0470022E-03
    7.0000000E-02   -2.6034973E-03    9.9554543E-03    1.3013636E-03    2.6158295E-02    1.1801890E-03    5.3345365E-05    2.6311133E-02    1.0000000E-08    1.1947945E+00    1.0000001E+00    2.0469954E-03
    7.4000000E-02   -2.7514573E-03    1.0251374E-02    1.3753436E-03    2.6122040E-02    1.1785943E-03    5.3278769E-05    2.6275069E-02    1.0000000E-08    1.1944986E+00    1.0000001E+00    2.0469887E-03
    7.8000000E-02   -2.8993329E-03    1.0547125E-02    1.4492814E-03    2.6085806E-02    1.1770005E-03    5.3212116E-05    2.6239026E-02    1.0000000E-08    1.1942029E+00    1.0000001E+00    2.0469821E-03
    8.2000000E-02   -3.0471237E-03    1.0842707E-02    1.5231768E-03    2.6049592E-02    1.1754076E-03    5.3145408E-05    2.6203004E-02    1.0000000E-08    1.1939073E+00    1.0000002E+00    2.0469756E-03
    8.6000000E-02   -3.1948296E-03    1.1138119E-02    1.5970297E-03    2.6013400E-02    1.1738155E-03    5.3078646E-05    2.6167002E-02    1.0000000E-08    1.1936119E+00    1.0000002E+00    2.0469692E-03
    9.0000000E-02   -3.3424502E-03    1.1433360E-02    1.6708400E-03    2.5977229E-02    1.1722244E-03    5.3011832E-05    2.6131021E-02    1.0000000E-08    1.1933166E+00    1.0000002E+00    2.0469629E-03
    9.4000000E-02   -3.4899854E-03    1.1728430E-02    1.7446076E-03    2.5941078E-02    1.1706341E-03    5.2944966E-05    2.6095061E-02    1.0000000E-08    1.1930216E+00    1.0000002E+00    2.0469567E-03
    9.8000000E-02   -3.6374348E-03    1.2023329E-02    1.8183324E-03    2.5904950E-02    1.1690447E-03    5.2878050E-05    2.6059121E-02    1.0000000E-08    1.1927267E+00    1.0000002E+00    2.0469505E-03
    1.0200000E-01   -3.7847983E-03    1.2318056E-02    1.8920141E-03    2.5868842E-02    1.1674562E-03    5.2811086E-05    2.6023203E-02    1.0000000E-08    1.1924319E+00    1.0000002E+00    2.0469445E-03
    1.0600000E-01   -3.9320756E-03    1.2612611E-02    1.9656528E-03    2.5832756E-02    1.1658686E-03    5.2744074E-05    2.5987305E-02    1.0000000E-08    1.1921374E+00    1.0000002E+00    2.0469385E-03
    1.1000000E-01   -4.0792665E-03    1.2906993E-02    2.0392482E-03    2.5796691E-02    1.1642820E-03    5.2677017E-05    2.5951428E-02    1.0000000E-08    1.1918430E+00    1.0000002E+00    2.0469327E-03
    1.1400000E-01   -4.2263707E-03    1.3201201E-02    2.1128003E-03    2.5760647E-02    1.1626962E-03    5.2609914E-05    2.5915572E-02    1.0000000E-08    1.1915488E+00    1.0000002E+00    2.0469269E-03
    1.1800000E-01   -4.3733879E-03    1.3495235E-02    2.1863089E-03    2.5724625E-02    1.1611113E-03    5.2542769E-05    2.5879738E-02    1.0000000E-08    1.1912548E+00    1.0000002E+00    2.0469212E-03
    1.2200000E-01   -4.5203179E-03    1.3789096E-02    2.2597739E-03    2.5688625E-02    1.1595274E-03    5.2475581E-05    2.5843924E-02    1.0000000E-08    1.1909609E+00    1.0000002E+00    2.0469156E-03
    1.2600000E-01   -4.6671605E-03    1.4082781E-02    2.3331952E-03    2.5652646E-02    1.1579443E-03    5.2408352E-05    2.5808132E-02    1.0000000E-08    1.1906672E+00    1.0000002E+00    2.0469101E-03
    1.3000000E-01   -4.8139154E-03    1.4376290E-02    2.4065726E-03    2.5616689E-02    1.1563622E-03    5.2341084E-05    2.5772361E-02    1.0000000E-08    1.1903737E+00    1.0000002E+00    2.0469046E-03
    1.3400000E-01   -4.9605823E-03    1.4669624E-02    2.4799061E-03    2.5580754E-02    1.1547810E-03    5.2273777E-05    2.5736611E-02    1.0000000E-08    1.1900804E+00    1.0000002E+00    2.0468993E-03
    1.3800000E-01   -5.1071611E-03    1.4962782E-02    2.5531955E-03    2.5544841E-02    1.1532007E-03    5.2206433E-05    2.5700883E-02    1.0000000E-08    1.1897872E+00    1.0000002E+00    2.0468940E-03
    1.4200000E-01   -5.2536515E-03    1.5255763E-02    2.6264407E-03    2.5508949E-02    1.1516213E-03    5.2139053E-05    2.5665176E-02    1.0000000E-08    1.1894942E+00    1.0000002E+00    2.0468888E-03
    1.4600000E-01   -5.4000532E-03    1.5548566E-02    2.6996415E-03    2.5473080E-02    1.1500429E-03    5.2071638E-05    2.5629490E-02    1.0000000E-08    1.1892014E+00    1.0000002E+00    2.0468837E-03
