# Time          2.5000E+02
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    9.9665576E+00   -9.8866867E+00   -2.3142102E+00   -4.5997376E+00   -1.5721286E+00   -2.9180418E+00   -4.2637665E+00   -1.5697110E+00   -7.9999999E+00    7.9144858E-02    1.9077690E-09   -2.6888555E+00   -4.2921034E+00
    6.0000000E-03    1.0439073E+01   -1.0359210E+01   -2.2965842E+00   -4.1228497E+00   -1.5725287E+00   -2.9184290E+00   -4.2640935E+00   -1.5701054E+00   -7.9999999E+00    7.9072134E-02    5.6694019E-09   -2.6888573E+00   -3.8196062E+00
    1.0000000E-02    1.0659871E+01   -1.0580015E+01   -2.2796591E+00   -3.9011868E+00   -1.5729288E+00   -2.9188162E+00   -4.2644215E+00   -1.5704998E+00   -7.9999999E+00    7.8999456E-02    9.3778664E-09   -2.6888591E+00   -3.5988268E+00
    1.4000000E-02    1.0805458E+01   -1.0725611E+01   -2.2633817E+00   -3.7552379E+00   -1.5733290E+00   -2.9192035E+00   -4.2647503E+00   -1.5708943E+00   -7.9999999E+00    7.8926824E-02    1.3033869E-08   -2.6888609E+00   -3.4532572E+00
    1.8000000E-02    1.0914233E+01   -1.0834393E+01   -2.2477047E+00   -3.6462705E+00   -1.5737292E+00   -2.9195908E+00   -4.2650801E+00   -1.5712888E+00   -7.9999999E+00    7.8854239E-02    1.6638110E-08   -2.6888627E+00   -3.3445006E+00
    2.2000000E-02    1.1001091E+01   -1.0921259E+01   -2.2325860E+00   -3.5592965E+00   -1.5741295E+00   -2.9199782E+00   -4.2654107E+00   -1.5716834E+00   -7.9999999E+00    7.8781699E-02    2.0191277E-08   -2.6888644E+00   -3.2576608E+00
    2.6000000E-02    1.1073391E+01   -1.0993567E+01   -2.2179875E+00   -3.4869216E+00   -1.5745298E+00   -2.9203656E+00   -4.2657421E+00   -1.5720780E+00   -7.9999999E+00    7.8709206E-02    2.3694050E-08   -2.6888661E+00   -3.1853788E+00
    3.0000000E-02    1.1135313E+01   -1.1055497E+01   -2.2038751E+00   -3.4249492E+00   -1.5749301E+00   -2.9207531E+00   -4.2660745E+00   -1.5724726E+00   -7.9999999E+00    7.8636760E-02    2.7147103E-08   -2.6888678E+00   -3.1234746E+00
    3.4000000E-02    1.1189461E+01   -1.1109653E+01   -2.1902176E+00   -3.3707670E+00   -1.5753305E+00   -2.9211406E+00   -4.2664077E+00   -1.5728673E+00   -7.9999999E+00    7.8564360E-02    3.0551097E-08   -2.6888695E+00   -3.0693445E+00
    3.8000000E-02    1.1237568E+01   -1.1157767E+01   -2.1769872E+00   -3.3226378E+00   -1.5757309E+00   -2.9215281E+00   -4.2667417E+00   -1.5732621E+00   -7.9999999E+00    7.8492006E-02    3.3906687E-08   -2.6888711E+00   -3.0212564E+00
    4.2000000E-02    1.1280843E+01   -1.1201050E+01   -2.1641582E+00   -3.2793475E+00   -1.5761314E+00   -2.9219157E+00   -4.2670765E+00   -1.5736568E+00   -7.9999999E+00    7.8419699E-02    3.7214519E-08   -2.6888727E+00   -2.9779995E+00
    4.6000000E-02    1.1320166E+01   -1.1240381E+01   -2.1517072E+00   -3.2400145E+00   -1.5765319E+00   -2.9223033E+00   -4.2674122E+00   -1.5740517E+00   -7.9999999E+00    7.8347438E-02    4.0475230E-08   -2.6888743E+00   -2.9386939E+00
    5.0000000E-02    1.1356198E+01   -1.1276420E+01   -2.1396130E+00   -3.2039779E+00   -1.5769324E+00   -2.9226910E+00   -4.2677486E+00   -1.5744465E+00   -7.9999999E+00    7.8275224E-02    4.3689449E-08   -2.6888759E+00   -2.9026805E+00
    5.4000000E-02    1.1389444E+01   -1.1309674E+01   -2.1278559E+00   -3.1707297E+00   -1.5773330E+00   -2.9230787E+00   -4.2680859E+00   -1.5748414E+00   -7.9999999E+00    7.8203057E-02    4.6857798E-08   -2.6888774E+00   -2.8694521E+00
    5.8000000E-02    1.1420304E+01   -1.1340542E+01   -2.1164179E+00   -3.1398713E+00   -1.5777337E+00   -2.9234664E+00   -4.2684239E+00   -1.5752363E+00   -7.9999999E+00    7.8130937E-02    4.9980889E-08   -2.6888790E+00   -2.8386105E+00
    6.2000000E-02    1.1449095E+01   -1.1369341E+01   -2.1052824E+00   -3.1110834E+00   -1.5781343E+00   -2.9238542E+00   -4.2687627E+00   -1.5756313E+00   -7.9999999E+00    7.8058863E-02    5.3059329E-08   -2.6888805E+00   -2.8098375E+00
    6.6000000E-02    1.1476076E+01   -1.1396330E+01   -2.0944340E+00   -3.0841071E+00   -1.5785351E+00   -2.9242421E+00   -4.2691023E+00   -1.5760263E+00   -7.9999999E+00    7.7986836E-02    5.6093713E-08   -2.6888819E+00   -2.7828742E+00
    7.0000000E-02    1.1501461E+01   -1.1421722E+01   -2.0838586E+00   -3.0587290E+00   -1.5789358E+00   -2.9246299E+00   -4.2694426E+00   -1.5764213E+00   -7.9999999E+00    7.7914856E-02    5.9084632E-08   -2.6888834E+00   -2.7575076E+00
    7.4000000E-02    1.1525426E+01   -1.1445695E+01   -2.0735429E+00   -3.0347715E+00   -1.5793366E+00   -2.9250178E+00   -4.2697837E+00   -1.5768164E+00   -7.9999999E+00    7.7842923E-02    6.2032668E-08   -2.6888848E+00   -2.7335604E+00
    7.8000000E-02    1.1548121E+01   -1.1468398E+01   -2.0634748E+00   -3.0120849E+00   -1.5797374E+00   -2.9254058E+00   -4.2701255E+00   -1.5772115E+00   -7.9999999E+00    7.7771037E-02    6.4938394E-08   -2.6888863E+00   -2.7108830E+00
    8.2000000E-02    1.1569674E+01   -1.1489959E+01   -2.0536427E+00   -2.9905421E+00   -1.5801383E+00   -2.9257937E+00   -4.2704681E+00   -1.5776067E+00   -7.9999999E+00    7.7699199E-02    6.7802378E-08   -2.6888877E+00   -2.6893485E+00
    8.6000000E-02    1.1590192E+01   -1.1510485E+01   -2.0440362E+00   -2.9700340E+00   -1.5805392E+00   -2.9261817E+00   -4.2708113E+00   -1.5780019E+00   -7.9999999E+00    7.7627407E-02    7.0625180E-08   -2.6888890E+00   -2.6688479E+00
    9.0000000E-02    1.1609771E+01   -1.1530071E+01   -2.0346452E+00   -2.9504666E+00   -1.5809401E+00   -2.9265698E+00   -4.2711553E+00   -1.5783971E+00   -7.9999999E+00    7.7555663E-02    7.3407351E-08   -2.6888904E+00   -2.6492874E+00
    9.4000000E-02    1.1628491E+01   -1.1548799E+01   -2.0254604E+00   -2.9317580E+00   -1.5813411E+00   -2.9269579E+00   -4.2715000E+00   -1.5787924E+00   -7.9999999E+00    7.7483965E-02    7.6149437E-08   -2.6888917E+00   -2.6305851E+00
    9.8000000E-02    1.1646425E+01   -1.1566740E+01   -2.0164733E+00   -2.9138366E+00   -1.5817421E+00   -2.9273460E+00   -4.2718453E+00   -1.5791877E+00   -7.9999999E+00    7.7412315E-02    7.8851975E-08   -2.6888931E+00   -2.6126695E+00
    1.0200000E-01    1.1663634E+01   -1.1583958E+01   -2.0076755E+00   -2.8966395E+00   -1.5821432E+00   -2.9277341E+00   -4.2721914E+00   -1.5795830E+00   -7.9999999E+00    7.7340713E-02    8.1515497E-08   -2.6888944E+00   -2.5954778E+00
    1.0600000E-01    1.1680176E+01   -1.1600507E+01   -1.9990595E+00   -2.8801110E+00   -1.5825443E+00   -2.9281223E+00   -4.2725381E+00   -1.5799783E+00   -7.9999999E+00    7.7269158E-02    8.4140526E-08   -2.6888956E+00   -2.5789541E+00
    1.1000000E-01    1.1696099E+01   -1.1616438E+01   -1.9906180E+00   -2.8642014E+00   -1.5829454E+00   -2.9285106E+00   -4.2728855E+00   -1.5803737E+00   -7.9999999E+00    7.7197650E-02    8.6727580E-08   -2.6888969E+00   -2.5630491E+00
    1.1400000E-01    1.1711447E+01   -1.1631794E+01   -1.9823443E+00   -2.8488666E+00   -1.5833465E+00   -2.9288988E+00   -4.2732335E+00   -1.5807692E+00   -7.9999999E+00    7.7126190E-02    8.9277170E-08   -2.6888982E+00   -2.5477186E+00
    1.1800000E-01    1.1726261E+01   -1.1646616E+01   -1.9742319E+00   -2.8340670E+00   -1.5837477E+00   -2.9292871E+00   -4.2735822E+00   -1.5811646E+00   -7.9999999E+00    7.7054777E-02    9.1789799E-08   -2.6888994E+00   -2.5329229E+00
