# Time          2.5000E+02
# Units: Mol/kgw
    Distance           H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18        
    2.0000000E-03   -5.1038205E-05    4.8505362E-03    2.5134039E-05    2.6783749E-02    1.2076975E-03    5.4479538E-05    2.6933266E-02    1.0000000E-08    1.1998995E+00    1.0000000E+00    2.0471256E-03
    6.0000000E-03   -1.5149339E-04    5.0514465E-03    7.5361629E-05    2.6759087E-02    1.2066213E-03    5.4438530E-05    2.6908818E-02    1.0000000E-08    1.1996986E+00    1.0000000E+00    2.0471169E-03
    1.0000000E-02   -2.5186807E-04    5.2521959E-03    1.2554897E-04    2.6734444E-02    1.2055459E-03    5.4397439E-05    2.6884390E-02    1.0000000E-08    1.1994978E+00    1.0000000E+00    2.0471084E-03
    1.4000000E-02   -3.5216223E-04    5.4527842E-03    1.7569605E-04    2.6709822E-02    1.2044713E-03    5.4356266E-05    2.6859981E-02    1.0000000E-08    1.1992972E+00    1.0000000E+00    2.0471000E-03
    1.8000000E-02   -4.5237581E-04    5.6532114E-03    2.2580284E-04    2.6685219E-02    1.2033976E-03    5.4315012E-05    2.6835591E-02    1.0000000E-08    1.1990968E+00    1.0000000E+00    2.0470917E-03
    2.2000000E-02   -5.5250878E-04    5.8534773E-03    2.7586933E-04    2.6660637E-02    1.2023246E-03    5.4273681E-05    2.6811221E-02    1.0000000E-08    1.1988965E+00    1.0000000E+00    2.0470835E-03
    2.6000000E-02   -6.5256110E-04    6.0535819E-03    3.2589549E-04    2.6636075E-02    1.2012526E-03    5.4232272E-05    2.6786871E-02    1.0000000E-08    1.1986964E+00    1.0000001E+00    2.0470754E-03
    3.0000000E-02   -7.5253273E-04    6.2535252E-03    3.7588130E-04    2.6611532E-02    1.2001814E-03    5.4190788E-05    2.6762540E-02    1.0000000E-08    1.1984965E+00    1.0000001E+00    2.0470675E-03
    3.4000000E-02   -8.5242363E-04    6.4533070E-03    4.2582675E-04    2.6587010E-02    1.1991110E-03    5.4149230E-05    2.6738229E-02    1.0000000E-08    1.1982967E+00    1.0000001E+00    2.0470597E-03
    3.8000000E-02   -9.5223376E-04    6.6529273E-03    4.7573182E-04    2.6562507E-02    1.1980414E-03    5.4107600E-05    2.6713938E-02    1.0000000E-08    1.1980971E+00    1.0000001E+00    2.0470519E-03
    4.2000000E-02   -1.0519631E-03    6.8523859E-03    5.2559648E-04    2.6538025E-02    1.1969727E-03    5.4065900E-05    2.6689666E-02    1.0000000E-08    1.1978976E+00    1.0000001E+00    2.0470443E-03
    4.6000000E-02   -1.1516116E-03    7.0516829E-03    5.7542072E-04    2.6513563E-02    1.1959048E-03    5.4024130E-05    2.6665414E-02    1.0000000E-08    1.1976983E+00    1.0000001E+00    2.0470368E-03
    5.0000000E-02   -1.2511791E-03    7.2508180E-03    6.2520451E-04    2.6489120E-02    1.1948378E-03    5.3982292E-05    2.6641181E-02    1.0000000E-08    1.1974992E+00    1.0000001E+00    2.0470294E-03
    5.4000000E-02   -1.3506658E-03    7.4497914E-03    6.7494784E-04    2.6464698E-02    1.1937716E-03    5.3940388E-05    2.6616968E-02    1.0000000E-08    1.1973002E+00    1.0000001E+00    2.0470221E-03
    5.8000000E-02   -1.4500715E-03    7.6486027E-03    7.2465068E-04    2.6440296E-02    1.1927063E-03    5.3898419E-05    2.6592775E-02    1.0000000E-08    1.1971014E+00    1.0000001E+00    2.0470149E-03
    6.2000000E-02   -1.5493962E-03    7.8472521E-03    7.7431302E-04    2.6415914E-02    1.1916418E-03    5.3856387E-05    2.6568601E-02    1.0000000E-08    1.1969027E+00    1.0000001E+00    2.0470078E-03
