# Time          2.5000E+01
# Units: Log10 mol/kgw
    Distance      pH               H+               CO2(aq)          H2S(aq)          SO4--            S34O4--          SO184--          SO164--          Methane(aq)      Formaldehyde     H2O16            H2O18            OH-          
    2.0000000E-03    1.0240235E+01   -1.0160368E+01   -2.3062600E+00   -4.3229679E+00   -1.5723065E+00   -2.9182161E+00   -4.2639443E+00   -1.5698872E+00   -7.9999999E+00    7.9112423E-02    1.8740986E-09   -2.6888555E+00   -4.0184339E+00
    6.0000000E-03    1.0714935E+01   -1.0635082E+01   -2.2740653E+00   -3.8459699E+00   -1.5730630E+00   -2.9189525E+00   -4.2646275E+00   -1.5706349E+00   -7.9999999E+00    7.8974804E-02    5.5683755E-09   -2.6888573E+00   -3.5437685E+00
    1.0000000E-02    1.0936252E+01   -1.0856414E+01   -2.2441057E+00   -3.6242196E+00   -1.5738205E+00   -2.9196900E+00   -4.2653124E+00   -1.5713835E+00   -7.9999999E+00    7.8837200E-02    9.2094376E-09   -2.6888590E+00   -3.3224863E+00
    1.4000000E-02    1.1082118E+01   -1.1002295E+01   -2.2160918E+00   -3.4781871E+00   -1.5745790E+00   -2.9204283E+00   -4.2659991E+00   -1.5721331E+00   -7.9999999E+00    7.8699611E-02    1.2797964E-08   -2.6888608E+00   -3.1766545E+00
    1.8000000E-02    1.1191090E+01   -1.1111282E+01   -2.1897870E+00   -3.3691376E+00   -1.5753384E+00   -2.9211676E+00   -4.2666875E+00   -1.5728836E+00   -7.9999999E+00    7.8562039E-02    1.6334625E-08   -2.6888625E+00   -3.0677165E+00
    2.2000000E-02    1.1278109E+01   -1.1198315E+01   -2.1649954E+00   -3.2820825E+00   -1.5760989E+00   -2.9219079E+00   -4.2673776E+00   -1.5736352E+00   -7.9999999E+00    7.8424484E-02    1.9820083E-08   -2.6888642E+00   -2.9807324E+00
    2.6000000E-02    1.1350549E+01   -1.1270770E+01   -2.1415532E+00   -3.2096273E+00   -1.5768604E+00   -2.9226491E+00   -4.2680694E+00   -1.5743877E+00   -7.9999999E+00    7.8286946E-02    2.3254992E-08   -2.6888659E+00   -2.9083264E+00
    3.0000000E-02    1.1412599E+01   -1.1332835E+01   -2.1193214E+00   -3.1475753E+00   -1.5776229E+00   -2.9233912E+00   -4.2687630E+00   -1.5751411E+00   -7.9999999E+00    7.8149426E-02    2.6639999E-08   -2.6888676E+00   -2.8463105E+00
    3.4000000E-02    1.1466867E+01   -1.1387118E+01   -2.0981819E+00   -3.0933141E+00   -1.5783863E+00   -2.9241343E+00   -4.2694582E+00   -1.5758956E+00   -7.9999999E+00    7.8011925E-02    2.9975742E-08   -2.6888692E+00   -2.7920769E+00
    3.8000000E-02    1.1515088E+01   -1.1435353E+01   -2.0780327E+00   -3.0451065E+00   -1.5791508E+00   -2.9248784E+00   -4.2701550E+00   -1.5766510E+00   -7.9999999E+00    7.7874443E-02    3.3262854E-08   -2.6888708E+00   -2.7438910E+00
